Filename, RCornea, LCornea, RUpEyelid, LUpEyelid, RLowEyelid, LLowEyelid
insightEBR_frame_1527,0,0,13641,17235,5116,0
insightEBR_frame_1528,0,0,0,16447,2782,3545
insightEBR_frame_1529,0,0,15384,0,4391,0
insightEBR_frame_1530,0,756,0,10862,4244,0
insightEBR_frame_1531,0,1531,0,12872,5951,0
insightEBR_frame_1532,0,0,0,0,5903,0
insightEBR_frame_1533,0,0,0,0,0,0
insightEBR_frame_1534,3321,0,12604,0,0,0
insightEBR_frame_1535,3173,2226,0,19051,3182,0
insightEBR_frame_1536,4329,2313,0,0,3976,0
insightEBR_frame_1537,3785,0,12283,0,4674,0
insightEBR_frame_1538,3438,0,18510,0,4650,0
insightEBR_frame_1539,3004,0,16795,0,4600,0
insightEBR_frame_1540,2747,0,20258,0,4862,0
insightEBR_frame_1541,3652,0,12358,17408,5964,0
insightEBR_frame_1542,4050,0,9891,15366,4027,0
insightEBR_frame_1543,3711,0,0,15413,4552,0
insightEBR_frame_1544,2484,2636,0,7559,5121,0
insightEBR_frame_1545,2453,0,14250,15512,3790,0
insightEBR_frame_1546,501,0,0,14876,2832,0
insightEBR_frame_1547,0,0,11537,15982,4052,0
insightEBR_frame_1548,0,0,14585,16314,4093,0
insightEBR_frame_1549,0,0,0,15732,4924,5240
insightEBR_frame_1550,0,0,0,16859,3641,0
insightEBR_frame_1551,0,0,0,16981,3919,0
insightEBR_frame_1552,0,0,14927,17523,2438,0
insightEBR_frame_1553,0,0,0,18504,4175,0
insightEBR_frame_1554,593,0,13391,18991,2963,0
insightEBR_frame_1555,586,959,13100,13766,1581,2842
insightEBR_frame_1556,0,1528,13196,14268,3008,3276
insightEBR_frame_1557,0,1455,0,12842,4183,0
insightEBR_frame_1558,2060,1484,12246,13847,2668,4084
insightEBR_frame_1559,1433,1726,0,13596,2766,0
insightEBR_frame_1560,0,2013,0,16841,2718,0
insightEBR_frame_1561,0,1999,10367,13420,5000,2844
insightEBR_frame_1562,1789,0,12774,13710,0,0
insightEBR_frame_1563,2469,0,0,14697,0,0
insightEBR_frame_1564,0,2294,0,13566,0,0
insightEBR_frame_1565,2094,1677,0,12900,3739,0
insightEBR_frame_1566,2294,0,14203,0,0,0
insightEBR_frame_1567,2513,0,0,13969,0,0
insightEBR_frame_1568,2463,0,12882,0,0,0
insightEBR_frame_1569,2339,0,12728,0,0,0
insightEBR_frame_1570,0,0,11881,0,0,0
insightEBR_frame_1571,0,607,0,11436,0,0
insightEBR_frame_1572,0,993,0,15288,0,2294
insightEBR_frame_1573,0,1214,0,13498,0,1321
insightEBR_frame_1574,2701,911,15625,7385,0,2382
insightEBR_frame_1575,3091,1865,14675,7320,0,1984
insightEBR_frame_1576,4022,1739,15139,7024,0,2697
insightEBR_frame_1577,3653,1897,16821,14906,4677,3848
insightEBR_frame_1578,3912,1791,15297,12409,4306,2436
insightEBR_frame_1579,4177,1964,15232,13754,5050,5026
insightEBR_frame_1580,4963,2225,14928,15334,4314,4244
insightEBR_frame_1581,5061,1430,13500,13666,4412,4732
insightEBR_frame_1582,4147,1492,13788,13638,5793,6288
insightEBR_frame_1583,4454,2318,14859,15171,4913,3454
insightEBR_frame_1584,4025,2481,15686,16126,4828,3577
insightEBR_frame_1585,4691,2487,13147,13105,4947,5312
insightEBR_frame_1586,4515,2349,15220,11583,5064,1900
insightEBR_frame_1587,4646,2739,14795,11222,5693,3707
insightEBR_frame_1588,4470,1974,16347,12416,5399,3547
insightEBR_frame_1589,4542,2282,15375,12861,4899,3548
insightEBR_frame_1590,4509,2485,15469,13292,2987,3396
insightEBR_frame_1591,4274,1949,14211,13003,3600,1648
insightEBR_frame_1592,770,0,13927,12678,2385,2696
insightEBR_frame_1593,1814,0,11389,12909,2207,5927
insightEBR_frame_1594,814,0,12256,13087,2605,0
insightEBR_frame_1595,2279,800,14101,15326,2813,2772
insightEBR_frame_1596,3312,1134,13426,12492,3190,3301
insightEBR_frame_1597,3821,2220,14883,14187,4107,5206
insightEBR_frame_1598,4061,1231,13469,13342,4520,2133
insightEBR_frame_1599,3200,2315,14747,12001,4895,3339
insightEBR_frame_1600,4064,2399,15040,14041,4365,3517
insightEBR_frame_1601,4204,1732,14798,14918,4002,2795
insightEBR_frame_1602,4369,2773,13811,14967,4736,2691
insightEBR_frame_1603,4260,3196,13522,14765,4539,2507
insightEBR_frame_1604,4171,3016,15538,13726,4080,2805
insightEBR_frame_1605,4083,4110,12671,13104,0,4544
insightEBR_frame_1606,4281,4358,12954,14314,3908,2505
insightEBR_frame_1607,4257,2049,13197,14598,3565,0
insightEBR_frame_1608,1985,0,13642,14290,3280,0
insightEBR_frame_1609,3862,3990,13995,14761,3197,4434
insightEBR_frame_1610,2105,0,13294,13672,4023,0
insightEBR_frame_1611,3966,2441,12010,14592,2745,3295
insightEBR_frame_1612,3889,2716,12476,14514,2921,0
insightEBR_frame_1613,2384,0,14713,14083,2245,0
insightEBR_frame_1614,2070,0,15746,15334,2963,0
insightEBR_frame_1615,3847,0,13518,0,3858,0
insightEBR_frame_1616,2079,0,14695,0,2536,0
insightEBR_frame_1617,2181,0,13889,0,3569,0
insightEBR_frame_1618,2095,0,14410,0,3590,0
insightEBR_frame_1619,1806,0,14657,0,2369,0
insightEBR_frame_1620,1921,0,13995,0,2983,0
insightEBR_frame_1621,1942,0,16212,0,4418,0
insightEBR_frame_1622,1617,0,16160,15958,3116,0
insightEBR_frame_1623,1522,0,14735,14906,3072,0
insightEBR_frame_1624,1291,0,13485,0,1515,0
insightEBR_frame_1625,1693,0,13240,13822,2944,0
insightEBR_frame_1626,1784,0,12666,13275,2948,2050
insightEBR_frame_1627,4724,1705,12670,13499,3571,1755
insightEBR_frame_1628,4414,1866,13155,13453,1860,0
insightEBR_frame_1629,4425,1909,12384,13092,1758,0
insightEBR_frame_1630,4587,1795,14360,13601,1898,0
insightEBR_frame_1631,1936,1940,12325,13272,1520,0
insightEBR_frame_1632,4205,1295,10215,11920,3634,0
insightEBR_frame_1633,1270,1095,11710,0,4094,1589
insightEBR_frame_1634,1665,0,11590,0,1710,0
insightEBR_frame_1635,2842,0,11608,0,2911,2134
insightEBR_frame_1636,0,0,10554,12122,2835,4753
insightEBR_frame_1637,1156,0,13360,13983,6019,0
insightEBR_frame_1638,0,0,0,15972,3876,4137
insightEBR_frame_1639,954,0,12008,14295,0,2705
insightEBR_frame_1640,0,1122,0,10798,0,1692
insightEBR_frame_1641,0,1329,0,13251,0,2526
insightEBR_frame_1642,0,1463,0,13650,0,1210
insightEBR_frame_1643,0,1029,0,17223,0,1964
insightEBR_frame_1644,0,1807,18787,7853,0,2853
insightEBR_frame_1645,0,1114,0,9900,0,1290
insightEBR_frame_1646,0,1903,0,12675,0,5933
insightEBR_frame_1647,1768,0,17305,18395,6495,0
insightEBR_frame_1648,0,0,22000,23707,5735,0
insightEBR_frame_1649,0,0,13556,0,1829,0
insightEBR_frame_1650,2341,0,20622,0,0,0
insightEBR_frame_1651,0,0,16539,7782,5549,0
insightEBR_frame_1652,0,0,12706,14769,4245,0
insightEBR_frame_1653,515,0,9949,12512,0,0
insightEBR_frame_1654,0,0,0,0,9953,0
insightEBR_frame_1655,2444,2605,0,0,4541,0
insightEBR_frame_1656,0,0,0,0,0,0
insightEBR_frame_1657,6853,0,0,0,8163,0
insightEBR_frame_1658,0,0,16648,0,6568,0
insightEBR_frame_1659,0,0,20247,0,3748,0
insightEBR_frame_1660,845,0,11771,0,2548,0
insightEBR_frame_1661,2536,0,12493,0,5878,0
insightEBR_frame_1662,1103,0,10834,0,4474,0
insightEBR_frame_1663,2090,0,7523,0,5096,0
insightEBR_frame_1664,1847,2106,15683,0,2030,3865
insightEBR_frame_1665,1636,2430,12711,9700,1952,4993
insightEBR_frame_1666,1867,2532,14613,9669,1833,4468
insightEBR_frame_1667,2456,2376,14199,15674,2301,4677
insightEBR_frame_1668,2266,2400,14408,15280,1916,4935
insightEBR_frame_1669,2026,2341,13960,14788,2008,5274
insightEBR_frame_1670,2082,2634,15393,13268,2099,4325
insightEBR_frame_1671,2597,2687,14623,14297,2084,4624
insightEBR_frame_1672,1686,2618,14732,12739,2431,5191
insightEBR_frame_1673,1426,713,15110,10465,1773,6456
insightEBR_frame_1674,827,0,17708,15322,2126,4867
insightEBR_frame_1675,989,0,18333,11297,5549,5749
insightEBR_frame_1676,0,0,18554,9559,4192,5110
insightEBR_frame_1677,0,0,20045,10899,3015,4876
insightEBR_frame_1678,0,0,6961,12386,3871,0
insightEBR_frame_1679,0,0,11636,0,3856,0
insightEBR_frame_1680,0,0,10385,0,2621,0
insightEBR_frame_1681,0,0,19313,0,3610,0
insightEBR_frame_1682,0,0,11960,0,3815,0
insightEBR_frame_1683,0,0,9810,0,1929,0
insightEBR_frame_1684,0,0,10694,0,2835,0
insightEBR_frame_1685,0,0,15287,0,7353,0
insightEBR_frame_1686,1151,0,17331,0,3096,0
insightEBR_frame_1687,0,0,15877,0,5754,0
insightEBR_frame_1688,0,0,15276,0,6031,0
insightEBR_frame_1689,1878,0,7770,0,5792,0
insightEBR_frame_1690,0,0,12675,0,5489,0
insightEBR_frame_1691,0,0,18084,0,4056,0
insightEBR_frame_1692,2019,1666,12017,9234,5279,3800
insightEBR_frame_1693,3094,0,9435,18057,6394,0
insightEBR_frame_1694,0,0,0,0,3538,0
insightEBR_frame_1695,0,2431,0,13116,3764,0
insightEBR_frame_1696,3589,0,14799,19047,5683,0
insightEBR_frame_1697,2654,0,12115,13215,5388,0
insightEBR_frame_1698,3036,0,11924,14856,4445,0
insightEBR_frame_1699,3041,0,11368,12057,4133,0
insightEBR_frame_1700,2982,2945,0,11526,3196,0
insightEBR_frame_1701,2954,0,11282,11648,3540,0
insightEBR_frame_1702,3343,0,12137,0,3660,0
insightEBR_frame_1703,2834,0,0,13521,0,0
insightEBR_frame_1704,3275,0,10888,12329,0,0
insightEBR_frame_1705,2877,0,0,14185,0,0
insightEBR_frame_1706,2854,2753,0,13488,0,0
insightEBR_frame_1707,2448,0,13051,15558,3255,0
insightEBR_frame_1708,2673,0,13382,15661,3443,0
insightEBR_frame_1709,2723,0,12334,0,3411,0
insightEBR_frame_1710,2759,0,11924,13830,3724,0
insightEBR_frame_1711,2835,0,12982,14183,0,0
insightEBR_frame_1712,2900,0,0,14716,0,0
insightEBR_frame_1713,2723,0,0,13949,0,0
insightEBR_frame_1714,2873,0,0,15810,0,0
insightEBR_frame_1715,2907,0,0,15605,0,0
insightEBR_frame_1716,2894,2868,12778,14984,2314,0
insightEBR_frame_1717,2557,2615,0,15863,2842,0
insightEBR_frame_1718,1513,0,13421,15247,0,0
insightEBR_frame_1719,0,0,0,14415,0,0
insightEBR_frame_1720,0,0,11945,0,0,0
insightEBR_frame_1721,0,0,0,0,0,0
insightEBR_frame_1722,0,1201,0,10802,0,2035
insightEBR_frame_1723,0,1141,0,9313,0,2792
insightEBR_frame_1724,0,1435,10623,10257,7435,0
insightEBR_frame_1725,0,2421,0,9840,4288,0
insightEBR_frame_1726,0,2641,0,11463,0,4323
insightEBR_frame_1727,0,2355,0,15376,0,5117
insightEBR_frame_1728,3093,3056,0,14058,0,3458
insightEBR_frame_1729,3156,3179,0,12800,0,0
insightEBR_frame_1730,0,3269,0,14275,0,0
insightEBR_frame_1731,0,3316,0,14691,4998,0
insightEBR_frame_1732,0,3275,0,14143,5003,0
insightEBR_frame_1733,0,2611,0,14098,0,4713
insightEBR_frame_1734,0,2939,0,15247,0,3833
insightEBR_frame_1735,0,2701,0,16841,0,4379
insightEBR_frame_1736,0,3283,0,13875,0,3282
insightEBR_frame_1737,0,3019,0,15594,0,2127
insightEBR_frame_1738,0,3171,0,14353,0,2018
insightEBR_frame_1739,0,3446,0,14428,0,2095
insightEBR_frame_1740,0,3280,0,13897,0,3090
insightEBR_frame_1741,0,2878,0,13754,0,1691
insightEBR_frame_1742,0,2467,0,11480,0,3307
insightEBR_frame_1743,0,2490,0,12851,0,1861
insightEBR_frame_1744,0,2596,0,12618,0,1757
insightEBR_frame_1745,0,2955,17583,12803,3846,3582
insightEBR_frame_1746,0,2954,0,13513,4027,3886
insightEBR_frame_1747,0,2860,20188,12966,3755,3679
insightEBR_frame_1748,3196,3013,18523,13636,3680,1396
insightEBR_frame_1749,0,3179,0,17921,2702,2849
insightEBR_frame_1750,3207,3724,19976,13949,3516,3699
insightEBR_frame_1751,3160,3851,19055,20476,3507,2883
insightEBR_frame_1752,3118,3298,18956,14607,4026,1323
insightEBR_frame_1753,3004,3508,18392,20302,3897,2298
insightEBR_frame_1754,3143,3581,15554,17808,3916,2900
insightEBR_frame_1755,2806,3119,13902,14372,3569,2608
insightEBR_frame_1756,3774,3270,19921,14504,3772,3092
insightEBR_frame_1757,3254,3063,18367,14201,3545,3936
insightEBR_frame_1758,3058,2876,17679,13926,3375,3227
insightEBR_frame_1759,0,2826,17342,18278,2929,2048
insightEBR_frame_1760,0,2866,16246,13732,2852,3064
insightEBR_frame_1761,0,2841,16939,13198,2843,3877
insightEBR_frame_1762,0,2757,16435,15377,3393,3654
insightEBR_frame_1763,0,2850,20745,14599,3685,4803
insightEBR_frame_1764,2869,2905,23211,15115,3674,4431
insightEBR_frame_1765,3215,2679,19714,15682,3780,4529
insightEBR_frame_1766,0,2550,22671,15344,3294,4637
insightEBR_frame_1767,0,2722,23571,12624,3790,3716
insightEBR_frame_1768,0,2728,21702,12702,3805,4046
insightEBR_frame_1769,0,1682,0,10811,0,3642
insightEBR_frame_1770,0,0,0,12030,0,5377
insightEBR_frame_1771,0,0,12242,12971,6143,0
insightEBR_frame_1772,0,1004,0,12641,3794,0
insightEBR_frame_1773,0,1432,0,12768,2900,3310
insightEBR_frame_1774,0,1964,0,13226,0,2103
insightEBR_frame_1775,0,2500,0,12020,0,3847
insightEBR_frame_1776,0,2777,0,13371,0,3433
insightEBR_frame_1777,0,2707,0,11573,0,2990
insightEBR_frame_1778,0,2664,0,14176,0,2551
insightEBR_frame_1779,0,2869,0,14367,0,2458
insightEBR_frame_1780,0,3082,0,14199,0,2439
insightEBR_frame_1781,0,3058,0,13372,0,2540
insightEBR_frame_1782,0,3115,0,12366,2693,3106
insightEBR_frame_1783,0,3083,0,13555,2667,2960
insightEBR_frame_1784,0,3238,0,14652,0,3393
insightEBR_frame_1785,0,3396,0,15609,0,3204
insightEBR_frame_1786,0,3417,0,15330,0,2453
insightEBR_frame_1787,0,3397,0,16324,0,3589
insightEBR_frame_1788,0,3316,0,17323,0,3461
insightEBR_frame_1789,0,3570,0,18343,0,3628
insightEBR_frame_1790,0,3582,0,17009,0,3539
insightEBR_frame_1791,0,3640,0,16013,0,3362
insightEBR_frame_1792,0,3608,0,18962,0,3371
insightEBR_frame_1793,0,3556,0,19376,0,3371
insightEBR_frame_1794,0,3315,0,16969,0,3598
insightEBR_frame_1795,0,3403,0,16368,0,2914
insightEBR_frame_1796,0,3487,0,16485,0,3598
insightEBR_frame_1797,0,3347,0,14549,0,3652
insightEBR_frame_1798,0,3166,0,14529,0,2518
insightEBR_frame_1799,0,3036,0,16745,0,3305
insightEBR_frame_1800,0,3136,0,14327,0,3223
insightEBR_frame_1801,0,2961,0,14131,0,2996
insightEBR_frame_1802,0,2280,0,14773,0,3226
insightEBR_frame_1803,0,2459,0,10175,0,3130
insightEBR_frame_1804,0,2890,0,12064,0,2051
insightEBR_frame_1805,2865,2575,0,14193,0,3946
insightEBR_frame_1806,2928,3314,0,15857,0,2416
insightEBR_frame_1807,0,3076,0,12919,6925,2341
insightEBR_frame_1808,0,3032,0,10891,0,2036
insightEBR_frame_1809,3300,3121,0,13274,0,2436
insightEBR_frame_1810,3414,2690,0,13640,0,2438
insightEBR_frame_1811,3410,3011,0,14632,0,2311
insightEBR_frame_1812,3332,3178,0,12728,0,1973
insightEBR_frame_1813,2487,3254,14166,15377,0,1610
insightEBR_frame_1814,2883,2937,0,15344,0,2021
insightEBR_frame_1815,2554,3319,15453,16667,0,2929
insightEBR_frame_1816,2703,2693,0,8269,0,2418
insightEBR_frame_1817,2589,3078,14230,14763,3664,2348
insightEBR_frame_1818,2536,2561,0,14413,3990,2175
insightEBR_frame_1819,0,2475,0,15061,0,2672
insightEBR_frame_1820,2480,2879,15842,16699,0,2698
insightEBR_frame_1821,2669,3334,0,17298,0,2393
insightEBR_frame_1822,0,1448,0,15678,0,3943
insightEBR_frame_1823,0,2985,0,16766,0,4366
insightEBR_frame_1824,2772,3059,15406,16551,0,4892
insightEBR_frame_1825,2421,1560,15028,16380,5604,4259
insightEBR_frame_1826,0,2823,15997,17913,0,4179
insightEBR_frame_1827,0,3081,0,13883,0,4982
insightEBR_frame_1828,0,733,0,12634,0,4624
insightEBR_frame_1829,0,1022,0,13634,0,3438
insightEBR_frame_1830,0,702,0,15959,5376,2029
insightEBR_frame_1831,0,1796,0,11943,0,3175
insightEBR_frame_1832,0,2311,0,13355,0,2102
insightEBR_frame_1833,0,2016,0,12964,0,4717
insightEBR_frame_1834,0,1807,0,11687,0,2705
insightEBR_frame_1835,0,1947,0,13846,0,2943
insightEBR_frame_1836,3839,2119,12859,15323,6948,3207
insightEBR_frame_1837,3153,2259,13610,14941,6583,1560
insightEBR_frame_1838,0,2598,0,14372,0,5257
insightEBR_frame_1839,3092,2504,12058,14065,3228,2655
insightEBR_frame_1840,3716,2803,11591,15242,6824,3326
insightEBR_frame_1841,4073,2441,12425,14813,6574,3764
insightEBR_frame_1842,3875,2708,12090,15112,6191,3017
insightEBR_frame_1843,3865,2260,12065,15640,6821,2933
insightEBR_frame_1844,4399,2456,13195,15472,6535,3450
insightEBR_frame_1845,4183,2663,13128,15490,6823,3072
insightEBR_frame_1846,3973,2587,12211,14555,7535,1935
insightEBR_frame_1847,3928,2412,13826,14505,7595,1754
insightEBR_frame_1848,3948,2295,13385,15083,7032,2904
insightEBR_frame_1849,3744,2174,12477,14824,6586,2371
insightEBR_frame_1850,3491,2162,13136,14936,6986,3048
insightEBR_frame_1851,3426,2258,13804,14804,6838,2919
insightEBR_frame_1852,3496,2513,12877,15329,6600,3527
insightEBR_frame_1853,3290,2585,11005,14307,5521,4174
insightEBR_frame_1854,3461,2677,10756,14731,6431,4417
insightEBR_frame_1855,3544,2857,10806,14733,6421,4765
insightEBR_frame_1856,893,2522,11958,14220,6229,3842
insightEBR_frame_1857,0,2403,18080,14175,4483,1883
insightEBR_frame_1858,0,2354,15134,18381,6090,2001
insightEBR_frame_1859,1432,1462,12896,13423,5795,3145
insightEBR_frame_1860,1240,1286,13536,13984,4884,3341
insightEBR_frame_1861,0,1468,15356,14002,6199,2707
insightEBR_frame_1862,0,1819,0,14634,0,3288
insightEBR_frame_1863,0,1575,0,16427,5665,2976
insightEBR_frame_1864,1394,1988,11157,14947,3920,0
insightEBR_frame_1865,0,1617,14446,15839,5821,3106
insightEBR_frame_1866,1698,2525,14540,14594,3944,5003
insightEBR_frame_1867,2106,2092,13687,13764,4292,2212
insightEBR_frame_1868,2015,1643,13731,14801,5686,2290
insightEBR_frame_1869,0,1215,14504,14538,5800,1660
insightEBR_frame_1870,0,577,16266,14827,6570,2827
insightEBR_frame_1871,0,628,18515,12976,5919,2051
insightEBR_frame_1872,0,0,18479,13527,4183,2403
insightEBR_frame_1873,0,0,19510,14768,1809,2592
insightEBR_frame_1874,0,722,19184,15412,5885,4855
insightEBR_frame_1875,0,971,18341,16479,5012,3859
insightEBR_frame_1876,0,420,14877,13440,8186,0
insightEBR_frame_1877,880,620,15125,16901,2375,6009
insightEBR_frame_1878,0,1394,0,13349,5311,5019
insightEBR_frame_1879,0,1391,14884,13203,7579,2187
insightEBR_frame_1880,1562,594,16358,15919,6105,1021
insightEBR_frame_1881,0,328,0,14738,0,0
insightEBR_frame_1882,4295,4399,17082,18283,4747,0
insightEBR_frame_1883,2938,1317,15772,17125,5125,2300
insightEBR_frame_1884,3153,1423,15645,16310,6561,2396
insightEBR_frame_1885,1733,0,14690,0,7446,0
insightEBR_frame_1886,0,522,0,16260,6303,6179
insightEBR_frame_1887,0,515,0,17228,6874,0
insightEBR_frame_1888,1359,1464,13252,14164,4551,0
insightEBR_frame_1889,1837,2130,16651,15776,7088,0
insightEBR_frame_1890,0,2701,0,14737,0,7068
insightEBR_frame_1891,0,3685,0,15078,0,6628
insightEBR_frame_1892,0,3430,0,14366,5396,5283
insightEBR_frame_1893,0,2803,0,14697,5819,6517
insightEBR_frame_1894,0,1988,0,14646,0,5447
insightEBR_frame_1895,0,2764,0,15734,0,5426
insightEBR_frame_1896,0,2654,0,15883,0,4190
insightEBR_frame_1897,0,3170,0,16166,0,5313
insightEBR_frame_1898,0,3975,0,12988,0,4850
insightEBR_frame_1899,0,3829,0,16052,0,4024
insightEBR_frame_1900,2076,3766,0,17115,6051,3876
insightEBR_frame_1901,2019,3561,14664,18931,5727,4162
insightEBR_frame_1902,2416,0,13366,16177,5290,0
insightEBR_frame_1903,3403,2691,13772,17668,6162,0
insightEBR_frame_1904,3402,0,15169,16604,8756,0
insightEBR_frame_1905,2135,0,15523,17323,6631,0
insightEBR_frame_1906,0,3154,13044,25318,6805,6599
insightEBR_frame_1907,2892,3442,12652,21933,4972,0
insightEBR_frame_1908,2958,2202,14050,27778,4251,0
insightEBR_frame_1909,0,2112,0,11871,3593,0
insightEBR_frame_1910,3126,0,14769,16782,7394,0
insightEBR_frame_1911,0,2550,0,16067,6803,0
insightEBR_frame_1912,4385,0,11337,0,2174,0
insightEBR_frame_1913,3037,0,15604,0,2955,0
insightEBR_frame_1914,2262,3284,9000,15936,3946,0
insightEBR_frame_1915,0,2514,0,11294,7960,0
insightEBR_frame_1916,2691,3013,10868,16374,7194,0
insightEBR_frame_1917,2906,0,13566,0,6687,0
insightEBR_frame_1918,3868,2912,10237,10335,7074,0
insightEBR_frame_1919,4710,3060,14010,11933,7074,3872
insightEBR_frame_1920,2888,0,13856,0,6738,0
insightEBR_frame_1921,3202,2027,12277,16541,4529,0
insightEBR_frame_1922,2479,1990,12234,16386,5048,0
insightEBR_frame_1923,2587,0,15179,0,3896,0
insightEBR_frame_1924,1720,2304,10806,16025,3088,5880
insightEBR_frame_1925,0,1592,18336,18816,7795,0
insightEBR_frame_1926,0,1116,18131,18298,5832,4559
insightEBR_frame_1927,0,1224,16699,17561,3963,3925
insightEBR_frame_1928,1542,0,16778,23147,7547,0
insightEBR_frame_1929,1294,1410,17143,17766,5057,0
insightEBR_frame_1930,2191,3104,12546,17317,4080,6606
insightEBR_frame_1931,2505,2918,13546,25163,8034,3697
insightEBR_frame_1932,3184,2941,12947,25701,3682,8661
insightEBR_frame_1933,3398,0,17012,17884,4093,0
insightEBR_frame_1934,3275,3535,14936,17878,7558,7856
insightEBR_frame_1935,4006,0,16337,0,4271,5500
insightEBR_frame_1936,4089,0,20739,0,7833,0
insightEBR_frame_1937,4016,0,19772,21236,3643,0
insightEBR_frame_1938,3542,0,16717,0,5949,0
insightEBR_frame_1939,3475,0,15227,0,3603,0
insightEBR_frame_1940,3630,0,15420,18349,5489,5057
insightEBR_frame_1941,3090,0,15637,17224,4972,5835
insightEBR_frame_1942,2301,4082,13283,14530,3583,0
insightEBR_frame_1943,3427,0,21713,22515,5445,5507
insightEBR_frame_1944,0,1693,0,16512,4372,7294
insightEBR_frame_1945,0,0,18440,19679,7121,0
insightEBR_frame_1946,0,0,19096,17306,7800,6448
insightEBR_frame_1947,0,0,17781,16334,6583,5167
insightEBR_frame_1948,0,0,15659,15929,0,4968
insightEBR_frame_1949,0,677,0,18820,0,6685
insightEBR_frame_1950,0,1177,13584,14664,9123,0
insightEBR_frame_1951,729,2007,15746,25335,4755,4229
insightEBR_frame_1952,1248,2509,16809,15232,6034,0
insightEBR_frame_1953,0,1475,15225,15692,6104,0
insightEBR_frame_1954,1840,1826,15467,16465,4760,0
insightEBR_frame_1955,1466,1500,14895,15735,5214,4826
insightEBR_frame_1956,1716,1529,16952,11810,4366,4602
insightEBR_frame_1957,0,1468,14603,16120,5000,5534
insightEBR_frame_1958,1787,0,14842,19070,3833,6239
insightEBR_frame_1959,2205,2865,15731,17380,4702,5863
insightEBR_frame_1960,2102,2611,15984,21580,5500,4307
insightEBR_frame_1961,2257,0,15491,19918,6555,10641
insightEBR_frame_1962,2190,0,21912,20045,7854,6636
insightEBR_frame_1963,2144,1163,14762,19091,7135,7531
insightEBR_frame_1964,1979,1358,15003,18372,6150,6355
insightEBR_frame_1965,1293,1229,14270,16006,6070,5319
insightEBR_frame_1966,454,0,17064,15040,9611,3671
insightEBR_frame_1967,0,0,17023,18593,0,3565
insightEBR_frame_1968,0,0,17879,16796,6955,4399
insightEBR_frame_1969,0,241,15836,15514,5814,2535
insightEBR_frame_1970,629,660,12126,15778,3160,4462
insightEBR_frame_1971,1544,1037,15717,7211,4300,4173
insightEBR_frame_1972,0,1703,11379,12431,2312,5465
insightEBR_frame_1973,1460,1032,11982,12589,4277,5519
insightEBR_frame_1974,0,1243,12802,13478,3117,5075
insightEBR_frame_1975,1055,1012,15710,14096,2570,4687
insightEBR_frame_1976,1146,2121,17791,16322,3642,5765
insightEBR_frame_1977,0,714,14275,15908,6138,5567
insightEBR_frame_1978,0,222,18857,14396,7238,1884
insightEBR_frame_1979,0,0,19905,20800,6090,2017
insightEBR_frame_1980,0,0,0,19478,7154,6136
insightEBR_frame_1981,0,0,17497,19265,5096,0
insightEBR_frame_1982,0,0,0,17586,5705,0
insightEBR_frame_1983,0,0,17129,19736,6723,7323
insightEBR_frame_1984,391,745,16091,13371,3485,4010
insightEBR_frame_1985,770,791,13189,13996,3119,2798
insightEBR_frame_1986,933,1277,16527,15151,4207,4366
insightEBR_frame_1987,1135,1595,15983,15528,5283,4293
insightEBR_frame_1988,894,483,16808,16816,5711,3878
insightEBR_frame_1989,874,1261,15563,17077,4244,4672
insightEBR_frame_1990,1080,1985,17362,16116,4519,5202
insightEBR_frame_1991,1199,1756,15067,17344,3914,5072
insightEBR_frame_1992,0,585,14338,13559,1860,2366
insightEBR_frame_1993,0,0,14636,13763,2920,7818
insightEBR_frame_1994,0,0,17708,0,1994,8065
insightEBR_frame_1995,0,0,14944,17601,6955,9222
insightEBR_frame_1996,291,0,16683,19812,4886,8451
insightEBR_frame_1997,0,0,14463,0,2977,7837
insightEBR_frame_1998,0,0,14746,13207,2508,4768
insightEBR_frame_1999,0,0,14527,0,1769,0
insightEBR_frame_2000,0,0,15196,20877,4002,4995
insightEBR_frame_2001,774,0,16985,19442,5932,6025
insightEBR_frame_2002,0,0,14150,20253,4459,0
insightEBR_frame_2003,0,0,0,19632,4469,7399
insightEBR_frame_2004,0,0,0,23379,0,8196
insightEBR_frame_2005,1577,1473,0,14112,3932,6689
insightEBR_frame_2006,2566,2072,0,12750,3909,5762
insightEBR_frame_2007,0,2553,0,10548,0,3595
insightEBR_frame_2008,3591,2948,0,10124,4244,0
insightEBR_frame_2009,3819,0,0,17335,5712,6317
insightEBR_frame_2010,3599,0,0,16417,5975,0
insightEBR_frame_2011,4614,3034,0,13074,3993,0
insightEBR_frame_2012,4690,0,14575,15245,6930,0
insightEBR_frame_2013,0,0,0,14782,7368,0
insightEBR_frame_2014,3733,0,13847,14765,7700,0
insightEBR_frame_2015,0,0,0,0,0,0
insightEBR_frame_2016,0,0,0,15971,0,0
insightEBR_frame_2017,0,0,0,14439,0,0
insightEBR_frame_2018,2627,0,15772,17305,6913,0
insightEBR_frame_2019,0,0,0,15103,0,4191
insightEBR_frame_2020,3323,0,0,0,0,4691
insightEBR_frame_2021,3862,0,15230,0,0,0
insightEBR_frame_2022,0,3035,0,15516,0,5055
insightEBR_frame_2023,0,2889,0,15754,0,4345
insightEBR_frame_2024,0,3099,0,16087,0,3258
insightEBR_frame_2025,3248,3037,8232,11008,0,3154
